x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.1255 	0 	0.984224 	0.0146862 	0.0606251 	0	0.98253	0.148881	0	-0.152392	0.98374	0	0	0	0.994928	0.390565	0.129179	-1.16945e-06

0.1265 	0 	0.985159 	0.0147588 	0.0610145 	0	0.983164	0.146914	0	-0.150403	0.984349	0	0	0	0.995239	0.388391	0.128622	-1.1115e-06

0.1275 	0 	0.986076 	0.01483 	0.0614018 	0	0.983785	0.144966	0	-0.148433	0.984944	0	0	0	0.995543	0.386212	0.128059	-1.06232e-06

0.1285 	0 	0.986976 	0.0148998 	0.061787 	0	0.984393	0.143037	0	-0.146482	0.985527	0	0	0	0.995842	0.384013	0.127479	-1.01033e-06

0.1295 	0 	0.987859 	0.0149682 	0.0621699 	0	0.984988	0.141127	0	-0.144549	0.986097	0	0	0	0.996135	0.381805	0.126883	-9.6088e-07

0.1305 	0 	0.988725 	0.0150352 	0.0625506 	0	0.98557	0.139235	0	-0.142634	0.986655	0	0	0	0.996421	0.37959	0.12627	-9.13432e-07

0.1315 	0 	0.989574 	0.0151009 	0.062929 	0	0.986139	0.137362	0	-0.140739	0.9872	0	0	0	0.996702	0.377367	0.125643	-8.67707e-07

0.1325 	0 	0.990406 	0.0151652 	0.0633053 	0	0.986696	0.135507	0	-0.138862	0.987733	0	0	0	0.996977	0.375137	0.125	-8.23568e-07

0.1335 	0 	0.991221 	0.0152282 	0.0636793 	0	0.98724	0.133671	0	-0.137004	0.988255	0	0	0	0.997247	0.372901	0.124343	-7.80944e-07

0.1345 	0 	0.992021 	0.0152898 	0.0640511 	0	0.987773	0.131854	0	-0.135164	0.988765	0	0	0	0.997511	0.370658	0.123673	-7.39794e-07

0.1355 	0 	0.992804 	0.0153501 	0.0644206 	0	0.988294	0.130055	0	-0.133343	0.989263	0	0	0	0.997769	0.368408	0.12299	-7.00086e-07

0.1365 	0 	0.993571 	0.0154092 	0.0647879 	0	0.988802	0.128274	0	-0.13154	0.98975	0	0	0	0.998022	0.366153	0.122293	-6.61795e-07

0.1375 	0 	0.994322 	0.0154669 	0.0651529 	0	0.9893	0.126512	0	-0.129756	0.990225	0	0	0	0.99827	0.363892	0.121585	-6.24895e-07

0.1385 	0 	0.995057 	0.0155233 	0.0655157 	0	0.989786	0.124769	0	-0.12799	0.99069	0	0	0	0.998512	0.361625	0.120865	-5.8936e-07

0.1395 	0 	0.995777 	0.0155784 	0.0658762 	0	0.990261	0.123043	0	-0.126242	0.991144	0	0	0	0.998749	0.359353	0.120135	-5.55163e-07

0.1405 	0 	0.996481 	0.0156323 	0.0662344 	0	0.990725	0.121336	0	-0.124513	0.991587	0	0	0	0.998981	0.357077	0.119393	-5.22279e-07

0.1415 	0 	0.997171 	0.015685 	0.0665903 	0	0.991179	0.119647	0	-0.122802	0.99202	0	0	0	0.999208	0.354795	0.118642	-4.9068e-07

0.1425 	0 	0.997846 	0.0157364 	0.066944 	0	0.991621	0.117977	0	-0.121109	0.992443	0	0	0	0.999429	0.35251	0.117881	-4.60337e-07

0.1435 	0 	0.998505 	0.0157866 	0.0672954 	0	0.992054	0.116324	0	-0.119435	0.992856	0	0	0	0.999646	0.35022	0.11711	-4.3122e-07

0.1445 	0 	0.999151 	0.0158357 	0.0676444 	0	0.992476	0.114689	0	-0.117778	0.993259	0	0	0	0.999858	0.347926	0.116332	-4.03302e-07

0.1455 	0 	0.999782 	0.0158835 	0.0679912 	0	0.992888	0.113072	0	-0.116139	0.993652	0	0	0	1.00006	0.345629	0.115544	-3.76555e-07

0.1465 	0 	1.0004 	0.0159302 	0.0683357 	0	0.993291	0.111473	0	-0.114518	0.994036	0	0	0	1.00027	0.343328	0.11475	-3.50948e-07

0.1475 	0 	1.001 	0.0159757 	0.0686779 	0	0.993684	0.109892	0	-0.112915	0.99441	0	0	0	1.00046	0.341024	0.113947	-3.26453e-07

0.1485 	0 	1.00159 	0.0160201 	0.0690177 	0	0.994067	0.108328	0	-0.111329	0.994775	0	0	0	1.00066	0.338718	0.113138	-3.0304e-07

0.1495 	0 	1.00217 	0.0160633 	0.0693553 	0	0.994441	0.106782	0	-0.109761	0.995132	0	0	0	1.00085	0.336408	0.112323	-2.80681e-07

0.1505 	0 	1.00273 	0.0161055 	0.0696906 	0	0.994806	0.105254	0	-0.10821	0.995479	0	0	0	1.00103	0.334097	0.111501	-2.59347e-07

0.1515 	0 	1.00328 	0.0161465 	0.0700235 	0	0.995162	0.103742	0	-0.106677	0.995818	0	0	0	1.00121	0.331783	0.110673	-2.39006e-07

0.1525 	0 	1.00382 	0.0161865 	0.0703541 	0	0.99551	0.102248	0	-0.105161	0.996149	0	0	0	1.00139	0.329468	0.10984	-2.1963e-07

0.1535 	0 	1.00434 	0.0162255 	0.0706824 	0	0.995849	0.100771	0	-0.103662	0.996471	0	0	0	1.00156	0.32715	0.109003	-2.01189e-07

0.1545 	0 	1.00485 	0.0162633 	0.0710084 	0	0.996179	0.0993111	0	-0.102181	0.996786	0	0	0	1.00172	0.324832	0.10816	-1.83658e-07

0.1555 	0 	1.00535 	0.0163002 	0.0713321 	0	0.996501	0.097868	0	-0.100716	0.997092	0	0	0	1.00189	0.322512	0.107314	-1.67005e-07

0.1565 	0 	1.00584 	0.016336 	0.0716535 	0	0.996815	0.0964418	0	-0.0992679	0.997391	0	0	0	1.00205	0.320192	0.106463	-1.51203e-07

0.1575 	0 	1.00632 	0.0163709 	0.0719725 	0	0.997122	0.0950323	0	-0.0978367	0.997682	0	0	0	1.0022	0.317871	0.105609	-1.36224e-07

0.1585 	0 	1.00678 	0.0164048 	0.0722892 	0	0.99742	0.0936393	0	-0.0964221	0.997965	0	0	0	1.00235	0.31555	0.104751	-1.22042e-07

0.1595 	0 	1.00724 	0.0164377 	0.0726036 	0	0.997711	0.0922628	0	-0.095024	0.998241	0	0	0	1.0025	0.313228	0.103891	-1.08628e-07

0.1605 	0 	1.00768 	0.0164697 	0.0729156 	0	0.997995	0.0909027	0	-0.0936424	0.998511	0	0	0	1.00264	0.310907	0.103028	-9.59546e-08

0.1615 	0 	1.00811 	0.0165007 	0.0732254 	0	0.998271	0.0895587	0	-0.0922769	0.998773	0	0	0	1.00278	0.308586	0.102163	-8.39961e-08

0.1625 	0 	1.00853 	0.0165308 	0.0735328 	0	0.99854	0.0882309	0	-0.0909277	0.999028	0	0	0	1.00292	0.306265	0.101295	-7.27282e-08

0.1635 	0 	1.00894 	0.0165601 	0.0738379 	0	0.998803	0.0869191	0	-0.0895944	0.999277	0	0	0	1.00305	0.303945	0.100426	-6.21256e-08

0.1645 	0 	1.00934 	0.0165884 	0.0741407 	0	0.999058	0.0856231	0	-0.0882771	0.999519	0	0	0	1.00318	0.301627	0.0995555	-5.21627e-08

0.1655 	0 	1.00973 	0.0166159 	0.0744412 	0	0.999307	0.0843429	0	-0.0869755	0.999755	0	0	0	1.00331	0.299309	0.0986837	-4.28142e-08

0.1665 	0 	1.01011 	0.0166425 	0.0747393 	0	0.99955	0.0830783	0	-0.0856896	0.999985	0	0	0	1.00344	0.296993	0.0978109	-3.4058e-08

0.1675 	0 	1.01048 	0.0166683 	0.0750352 	0	0.999786	0.0818291	0	-0.0844193	1.00021	0	0	0	1.00356	0.294679	0.0969375	-2.58715e-08

0.1685 	0 	1.01084 	0.0166933 	0.0753287 	0	1.00002	0.0805954	0	-0.0831643	1.00043	0	0	0	1.00367	0.292367	0.0960635	-1.82287e-08

0.1695 	0 	1.01119 	0.0167174 	0.0756199 	0	1.00024	0.0793768	0	-0.0819247	1.00064	0	0	0	1.00379	0.290057	0.0951894	-1.11063e-08

0.1705 	0 	1.01154 	0.0167408 	0.0759088 	0	1.00046	0.0781734	0	-0.0807002	1.00084	0	0	0	1.0039	0.287749	0.0943152	-4.48534e-09

0.1715 	0 	1.01187 	0.0167634 	0.0761954 	0	1.00067	0.076985	0	-0.0794907	1.00104	0	0	0	1.00401	0.285444	0.0934413	1.65369e-09

0.1725 	0 	1.0122 	0.0167852 	0.0764797 	0	1.00088	0.0758114	0	-0.0782961	1.00124	0	0	0	1.00411	0.283141	0.0925678	7.33403e-09

0.1735 	0 	1.01251 	0.0168063 	0.0767617 	0	1.00108	0.0746525	0	-0.0771164	1.00143	0	0	0	1.00421	0.280842	0.091695	1.25759e-08

0.1745 	0 	1.01282 	0.0168267 	0.0770414 	0	1.00127	0.0735083	0	-0.0759512	1.00161	0	0	0	1.00431	0.278546	0.090823	1.73993e-08

0.1755 	0 	1.01312 	0.0168463 	0.0773188 	0	1.00146	0.0723784	0	-0.0748006	1.00179	0	0	0	1.00441	0.276254	0.089952	2.18219e-08

0.1765 	0 	1.01341 	0.0168653 	0.0775939 	0	1.00165	0.071263	0	-0.0736644	1.00197	0	0	0	1.00451	0.273965	0.0890823	2.5861e-08

0.1775 	0 	1.0137 	0.0168835 	0.0778667 	0	1.00183	0.0701617	0	-0.0725424	1.00214	0	0	0	1.0046	0.27168	0.088214	2.95389e-08

0.1785 	0 	1.01398 	0.0169011 	0.0781372 	0	1.002	0.0690745	0	-0.0714346	1.0023	0	0	0	1.00469	0.269399	0.0873473	3.28737e-08

0.1795 	0 	1.01425 	0.016918 	0.0784055 	0	1.00217	0.0680013	0	-0.0703407	1.00246	0	0	0	1.00477	0.267122	0.0864823	3.58769e-08

0.1805 	0 	1.01451 	0.0169342 	0.0786715 	0	1.00234	0.0669418	0	-0.0692608	1.00262	0	0	0	1.00486	0.26485	0.0856193	3.8564e-08

0.1815 	0 	1.01476 	0.0169499 	0.0789352 	0	1.0025	0.0658961	0	-0.0681946	1.00277	0	0	0	1.00494	0.262582	0.0847584	4.09551e-08

0.1825 	0 	1.01501 	0.0169649 	0.0791966 	0	1.00266	0.0648639	0	-0.067142	1.00292	0	0	0	1.00502	0.260319	0.0838998	4.30668e-08

0.1835 	0 	1.01525 	0.0169793 	0.0794558 	0	1.00281	0.0638451	0	-0.0661029	1.00306	0	0	0	1.0051	0.258062	0.0830435	4.49108e-08

0.1845 	0 	1.01549 	0.0169931 	0.0797128 	0	1.00296	0.0628397	0	-0.0650772	1.0032	0	0	0	1.00518	0.25581	0.0821898	4.65024e-08

0.1855 	0 	1.01572 	0.0170063 	0.0799675 	0	1.0031	0.0618474	0	-0.0640647	1.00334	0	0	0	1.00525	0.253563	0.0813388	4.78551e-08

0.1865 	0 	1.01594 	0.017019 	0.0802199 	0	1.00324	0.0608681	0	-0.0630653	1.00347	0	0	0	1.00532	0.251321	0.0804906	4.89841e-08

0.1875 	0 	1.01615 	0.0170311 	0.0804701 	0	1.00338	0.0599018	0	-0.0620789	1.0036	0	0	0	1.00539	0.249086	0.0796454	4.99063e-08

0.1885 	0 	1.01636 	0.0170426 	0.0807181 	0	1.00351	0.0589482	0	-0.0611054	1.00372	0	0	0	1.00546	0.246857	0.0788032	5.06257e-08

0.1895 	0 	1.01657 	0.0170536 	0.0809638 	0	1.00364	0.0580073	0	-0.0601446	1.00384	0	0	0	1.00552	0.244633	0.0779642	5.11522e-08

0.1905 	0 	1.01677 	0.0170641 	0.0812073 	0	1.00376	0.057079	0	-0.0591964	1.00396	0	0	0	1.00559	0.242416	0.0771286	5.15052e-08

0.1915 	0 	1.01696 	0.0170741 	0.0814486 	0	1.00388	0.056163	0	-0.0582606	1.00407	0	0	0	1.00565	0.240206	0.0762964	5.1697e-08

0.1925 	0 	1.01715 	0.0170836 	0.0816877 	0	1.004	0.0552593	0	-0.0573372	1.00418	0	0	0	1.00571	0.238003	0.0754678	5.17332e-08

0.1935 	0 	1.01733 	0.0170926 	0.0819246 	0	1.00412	0.0543678	0	-0.0564261	1.00429	0	0	0	1.00577	0.235806	0.0746428	5.16232e-08

0.1945 	0 	1.01751 	0.0171011 	0.0821594 	0	1.00423	0.0534882	0	-0.055527	1.0044	0	0	0	1.00583	0.233616	0.0738216	5.13805e-08

0.1955 	0 	1.01768 	0.0171092 	0.0823919 	0	1.00434	0.0526206	0	-0.0546399	1.0045	0	0	0	1.00588	0.231434	0.0730043	5.10166e-08

0.1965 	0 	1.01785 	0.0171168 	0.0826222 	0	1.00444	0.0517648	0	-0.0537647	1.0046	0	0	0	1.00593	0.229259	0.0721909	5.05344e-08

0.1975 	0 	1.01801 	0.017124 	0.0828504 	0	1.00454	0.0509206	0	-0.0529012	1.00469	0	0	0	1.00599	0.227091	0.0713816	4.99539e-08

0.1985 	0 	1.01817 	0.0171307 	0.0830764 	0	1.00464	0.0500879	0	-0.0520493	1.00478	0	0	0	1.00604	0.224932	0.0705764	4.9259e-08

0.1995 	0 	1.01832 	0.017137 	0.0833003 	0	1.00474	0.0492667	0	-0.0512089	1.00487	0	0	0	1.00609	0.22278	0.0697754	4.8476e-08

0.2005 	0 	1.01847 	0.0171429 	0.083522 	0	1.00483	0.0484567	0	-0.0503799	1.00496	0	0	0	1.00613	0.220636	0.0689788	4.76198e-08

0.2015 	0 	1.01861 	0.0171484 	0.0837415 	0	1.00492	0.0476579	0	-0.0495621	1.00505	0	0	0	1.00618	0.2185	0.0681865	4.66848e-08

0.2025 	0 	1.01875 	0.0171535 	0.083959 	0	1.00501	0.0468702	0	-0.0487555	1.00513	0	0	0	1.00623	0.216373	0.0673987	4.56751e-08

0.2035 	0 	1.01889 	0.0171583 	0.0841743 	0	1.00509	0.0460934	0	-0.0479598	1.00521	0	0	0	1.00627	0.214254	0.0666154	4.46046e-08

0.2045 	0 	1.01902 	0.0171626 	0.0843875 	0	1.00518	0.0453273	0	-0.0471751	1.00528	0	0	0	1.00631	0.212144	0.0658367	4.34815e-08

0.2055 	0 	1.01915 	0.0171666 	0.0845986 	0	1.00526	0.044572	0	-0.0464011	1.00536	0	0	0	1.00635	0.210042	0.0650627	4.23086e-08

0.2065 	0 	1.01927 	0.0171702 	0.0848076 	0	1.00534	0.0438272	0	-0.0456378	1.00543	0	0	0	1.00639	0.20795	0.0642934	4.10871e-08

0.2075 	0 	1.01939 	0.0171735 	0.0850145 	0	1.00541	0.0430929	0	-0.044885	1.0055	0	0	0	1.00643	0.205866	0.0635289	3.98286e-08

0.2085 	0 	1.01951 	0.0171764 	0.0852193 	0	1.00548	0.042369	0	-0.0441427	1.00557	0	0	0	1.00647	0.203792	0.0627692	3.85243e-08

0.2095 	0 	1.01962 	0.0171791 	0.085422 	0	1.00556	0.0416552	0	-0.0434107	1.00564	0	0	0	1.00651	0.201727	0.0620144	3.7196e-08

0.2105 	0 	1.01973 	0.0171814 	0.0856227 	0	1.00562	0.0409516	0	-0.0426888	1.0057	0	0	0	1.00654	0.199671	0.0612645	3.58617e-08

0.2115 	0 	1.01984 	0.0171833 	0.0858214 	0	1.00569	0.040258	0	-0.0419771	1.00576	0	0	0	1.00658	0.197625	0.0605197	3.44892e-08

0.2125 	0 	1.01994 	0.017185 	0.086018 	0	1.00576	0.0395742	0	-0.0412753	1.00582	0	0	0	1.00661	0.195589	0.0597798	3.3098e-08

0.2135 	0 	1.02004 	0.0171864 	0.0862126 	0	1.00582	0.0389002	0	-0.0405834	1.00588	0	0	0	1.00664	0.193563	0.0590451	3.17027e-08

0.2145 	0 	1.02014 	0.0171875 	0.0864051 	0	1.00588	0.0382359	0	-0.0399013	1.00594	0	0	0	1.00667	0.191546	0.0583155	3.03015e-08

0.2155 	0 	1.02024 	0.0171883 	0.0865957 	0	1.00594	0.0375811	0	-0.0392288	1.006	0	0	0	1.0067	0.18954	0.057591	2.88903e-08

0.2165 	0 	1.02033 	0.0171888 	0.0867842 	0	1.006	0.0369358	0	-0.0385658	1.00605	0	0	0	1.00673	0.187543	0.0568718	2.74712e-08

0.2175 	0 	1.02042 	0.0171891 	0.0869708 	0	1.00605	0.0362998	0	-0.0379123	1.0061	0	0	0	1.00676	0.185557	0.0561578	2.60522e-08

0.2185 	0 	1.0205 	0.0171891 	0.0871553 	0	1.00611	0.035673	0	-0.0372681	1.00615	0	0	0	1.00679	0.183582	0.055449	2.4639e-08

0.2195 	0 	1.02059 	0.0171888 	0.0873379 	0	1.00616	0.0350553	0	-0.0366331	1.0062	0	0	0	1.00681	0.181617	0.0547456	2.32263e-08

0.2205 	0 	1.02067 	0.0171884 	0.0875186 	0	1.00621	0.0344467	0	-0.0360072	1.00625	0	0	0	1.00684	0.179662	0.0540475	2.18661e-08

0.2215 	0 	1.02074 	0.0171876 	0.0876972 	0	1.00626	0.0338469	0	-0.0353903	1.00629	0	0	0	1.00686	0.177718	0.0533549	2.06279e-08

0.2225 	0 	1.02082 	0.0171866 	0.087874 	0	1.0063	0.033256	0	-0.0347824	1.00633	0	0	0	1.00689	0.175785	0.0526676	1.92643e-08

0.2235 	0 	1.02089 	0.0171854 	0.0880488 	0	1.00635	0.0326738	0	-0.0341832	1.00638	0	0	0	1.00691	0.173863	0.0519857	1.75266e-08

0.2245 	0 	1.02096 	0.0171841 	0.0882217 	0	1.00639	0.0321001	0	-0.0335927	1.00642	0	0	0	1.00694	0.171952	0.0513093	1.64301e-08

0.2255 	0 	1.02103 	0.0171824 	0.0883927 	0	1.00644	0.031535	0	-0.0330108	1.00646	0	0	0	1.00696	0.170052	0.0506384	1.51375e-08

0.2265 	0 	1.0211 	0.0171806 	0.0885618 	0	1.00648	0.0309782	0	-0.0324374	1.0065	0	0	0	1.00698	0.168163	0.049973	1.38277e-08

0.2275 	0 	1.02116 	0.0171786 	0.088729 	0	1.00652	0.0304297	0	-0.0318724	1.00653	0	0	0	1.007	0.166286	0.0493131	1.25587e-08

0.2285 	0 	1.02123 	0.0171763 	0.0888944 	0	1.00656	0.0298894	0	-0.0313157	1.00657	0	0	0	1.00702	0.164419	0.0486587	1.13166e-08

0.2295 	0 	1.02129 	0.0171739 	0.0890579 	0	1.0066	0.0293572	0	-0.0307672	1.00661	0	0	0	1.00704	0.162564	0.0480099	1.00953e-08

0.2305 	0 	1.02135 	0.0171713 	0.0892195 	0	1.00663	0.028833	0	-0.0302268	1.00664	0	0	0	1.00706	0.160721	0.0473666	8.89505e-09

0.2315 	0 	1.0214 	0.0171685 	0.0893793 	0	1.00667	0.0283167	0	-0.0296944	1.00667	0	0	0	1.00708	0.158889	0.0467289	7.72037e-09

0.2325 	0 	1.02146 	0.0171655 	0.0895373 	0	1.0067	0.0278082	0	-0.02917	1.0067	0	0	0	1.00709	0.157069	0.0460969	6.57609e-09

0.2335 	0 	1.02151 	0.0171624 	0.0896935 	0	1.00674	0.0273074	0	-0.0286533	1.00674	0	0	0	1.00711	0.155261	0.0454703	5.46455e-09

0.2345 	0 	1.02156 	0.0171591 	0.0898478 	0	1.00677	0.0268143	0	-0.0281443	1.00677	0	0	0	1.00713	0.153464	0.0448494	4.3853e-09

0.2355 	0 	1.02161 	0.0171557 	0.0900004 	0	1.0068	0.0263286	0	-0.027643	1.00679	0	0	0	1.00714	0.151679	0.0442341	3.3383e-09

0.2365 	0 	1.02166 	0.017152 	0.0901512 	0	1.00683	0.0258503	0	-0.0271492	1.00682	0	0	0	1.00716	0.149906	0.0436245	2.32395e-09

0.2375 	0 	1.02171 	0.0171483 	0.0903002 	0	1.00686	0.0253794	0	-0.0266628	1.00685	0	0	0	1.00717	0.148145	0.0430204	1.34109e-09

0.2385 	0 	1.02175 	0.0171444 	0.0904475 	0	1.00689	0.0249158	0	-0.0261838	1.00687	0	0	0	1.00719	0.146396	0.042422	3.8909e-10

0.2395 	0 	1.0218 	0.0171403 	0.090593 	0	1.00691	0.0244592	0	-0.025712	1.0069	0	0	0	1.0072	0.14466	0.0418292	-5.34467e-10

0.2405 	0 	1.02184 	0.0171361 	0.0907368 	0	1.00694	0.0240098	0	-0.0252474	1.00692	0	0	0	1.00721	0.142935	0.041242	-1.43589e-09

0.2415 	0 	1.02188 	0.0171318 	0.0908789 	0	1.00697	0.0235673	0	-0.0247899	1.00695	0	0	0	1.00723	0.141222	0.0406605	-2.32174e-09

0.2425 	0 	1.02192 	0.0171274 	0.0910192 	0	1.00699	0.0231316	0	-0.0243394	1.00697	0	0	0	1.00724	0.139522	0.0400847	-3.19139e-09

0.2435 	0 	1.02196 	0.0171228 	0.0911579 	0	1.00701	0.0227028	0	-0.0238958	1.00699	0	0	0	1.00725	0.137834	0.0395145	-4.03159e-09

0.2445 	0 	1.02199 	0.0171181 	0.0912949 	0	1.00704	0.0222807	0	-0.023459	1.00701	0	0	0	1.00726	0.136158	0.0389501	-4.8237e-09

0.2455 	0 	1.02203 	0.0171133 	0.0914302 	0	1.00706	0.0218652	0	-0.0230289	1.00703	0	0	0	1.00728	0.134495	0.0383914	-5.55535e-09

0.2465 	0 	1.02206 	0.0171083 	0.0915639 	0	1.00708	0.0214562	0	-0.0226055	1.00705	0	0	0	1.00729	0.132842	0.0378385	-6.12806e-09

0.2475 	0 	1.0221 	0.0171033 	0.0916959 	0	1.0071	0.0210537	0	-0.0221886	1.00707	0	0	0	1.0073	0.131205	0.0372914	-5.95975e-09

0.2485 	0 	1.02213 	0.0170982 	0.0918263 	0	1.00712	0.0206576	0	-0.0217782	1.00709	0	0	0	1.00731	0.129589	0.0367502	-3.80833e-09

0.2495 	0 	1.02216 	0.0170929 	0.0919551 	0	1.00714	0.0202677	0	-0.0213742	1.00711	0	0	0	1.00732	0.127971	0.0362155	-5.11575e-09

0.2505 	0 	1.02219 	0.0170876 	0.0920822 	0	1.00716	0.0198839	0	-0.0209765	1.00713	0	0	0	1.00733	0.126358	0.0356807	-1.53913e-08

0.2515 	0 	1.02222 	0.0170821 	0.0922078 	0	1.00718	0.0195065	0	-0.0205851	1.00714	0	0	0	1.00734	0.124772	0.0351502	-1.00027e-08

0.2525 	0 	1.02225 	0.0170766 	0.0923318 	0	1.0072	0.019135	0	-0.0201999	1.00716	0	0	0	1.00734	0.1232	0.0346301	-9.67431e-09

0.2535 	0 	1.02227 	0.017071 	0.0924542 	0	1.00721	0.0187695	0	-0.0198207	1.00717	0	0	0	1.00735	0.121637	0.0341155	-1.01616e-08

0.2545 	0 	1.0223 	0.0170652 	0.0925751 	0	1.00723	0.0184099	0	-0.0194475	1.00719	0	0	0	1.00736	0.120086	0.0336064	-1.06428e-08

0.2555 	0 	1.02232 	0.0170594 	0.0926944 	0	1.00724	0.0180561	0	-0.0190803	1.0072	0	0	0	1.00737	0.118548	0.0331027	-1.10861e-08

0.2565 	0 	1.02235 	0.0170536 	0.0928122 	0	1.00726	0.0177081	0	-0.0187189	1.00722	0	0	0	1.00738	0.117022	0.0326045	-1.14947e-08

0.2575 	0 	1.02237 	0.0170476 	0.0929284 	0	1.00727	0.0173656	0	-0.0183633	1.00723	0	0	0	1.00738	0.11551	0.0321116	-1.18718e-08

0.2585 	0 	1.02239 	0.0170416 	0.0930432 	0	1.00729	0.0170288	0	-0.0180133	1.00724	0	0	0	1.00739	0.114009	0.0316242	-1.22187e-08

0.2595 	0 	1.02242 	0.0170355 	0.0931564 	0	1.0073	0.0166975	0	-0.017669	1.00726	0	0	0	1.0074	0.112522	0.0311422	-1.25362e-08

0.2605 	0 	1.02244 	0.0170293 	0.0932682 	0	1.00732	0.0163716	0	-0.0173302	1.00727	0	0	0	1.00741	0.111047	0.0306656	-1.28258e-08

0.2615 	0 	1.02246 	0.017023 	0.0933785 	0	1.00733	0.016051	0	-0.0169969	1.00728	0	0	0	1.00741	0.109585	0.0301943	-1.30889e-08

0.2625 	0 	1.02248 	0.0170167 	0.0934874 	0	1.00734	0.0157358	0	-0.016669	1.00729	0	0	0	1.00742	0.108135	0.0297283	-1.33269e-08

0.2635 	0 	1.0225 	0.0170104 	0.0935948 	0	1.00735	0.0154257	0	-0.0163464	1.0073	0	0	0	1.00742	0.106698	0.0292677	-1.354e-08

0.2645 	0 	1.02251 	0.0170039 	0.0937008 	0	1.00736	0.0151208	0	-0.0160291	1.00731	0	0	0	1.00743	0.105274	0.0288123	-1.37279e-08

0.2655 	0 	1.02253 	0.0169974 	0.0938053 	0	1.00737	0.014821	0	-0.0157169	1.00732	0	0	0	1.00744	0.103863	0.0283622	-1.38905e-08

0.2665 	0 	1.02255 	0.0169909 	0.0939085 	0	1.00738	0.0145261	0	-0.0154099	1.00733	0	0	0	1.00744	0.102464	0.0279173	-1.4028e-08

0.2675 	0 	1.02256 	0.0169843 	0.0940103 	0	1.00739	0.0142362	0	-0.0151079	1.00734	0	0	0	1.00745	0.101078	0.0274776	-1.41414e-08

0.2685 	0 	1.02258 	0.0169776 	0.0941107 	0	1.0074	0.0139512	0	-0.0148108	1.00735	0	0	0	1.00745	0.0997041	0.0270432	-1.42321e-08

0.2695 	0 	1.02259 	0.0169709 	0.0942097 	0	1.00741	0.0136709	0	-0.0145187	1.00736	0	0	0	1.00746	0.0983432	0.0266139	-1.43014e-08

0.2705 	0 	1.02261 	0.0169641 	0.0943073 	0	1.00742	0.0133954	0	-0.0142314	1.00737	0	0	0	1.00746	0.0969948	0.0261897	-1.43504e-08

0.2715 	0 	1.02262 	0.0169573 	0.0944037 	0	1.00743	0.0131245	0	-0.0139489	1.00738	0	0	0	1.00746	0.0956591	0.0257706	-1.43798e-08

0.2725 	0 	1.02264 	0.0169505 	0.0944987 	0	1.00744	0.0128583	0	-0.0136711	1.00738	0	0	0	1.00747	0.0943359	0.0253566	-1.43897e-08

0.2735 	0 	1.02265 	0.0169436 	0.0945923 	0	1.00745	0.0125965	0	-0.013398	1.00739	0	0	0	1.00747	0.0930253	0.0249477	-1.43793e-08

0.2745 	0 	1.02266 	0.0169366 	0.0946847 	0	1.00746	0.0123392	0	-0.0131294	1.0074	0	0	0	1.00748	0.0917272	0.0245437	-1.43475e-08

0.2755 	0 	1.02267 	0.0169296 	0.0947758 	0	1.00746	0.0120864	0	-0.0128653	1.0074	0	0	0	1.00748	0.0904416	0.0241448	-1.42932e-08

0.2765 	0 	1.02268 	0.0169226 	0.0948656 	0	1.00747	0.0118378	0	-0.0126057	1.00741	0	0	0	1.00748	0.0891685	0.0237509	-1.42171e-08

0.2775 	0 	1.02269 	0.0169156 	0.0949541 	0	1.00748	0.0115936	0	-0.0123505	1.00742	0	0	0	1.00749	0.0879078	0.0233618	-1.4122e-08

0.2785 	0 	1.0227 	0.0169085 	0.0950414 	0	1.00748	0.0113536	0	-0.0120996	1.00742	0	0	0	1.00749	0.0866595	0.0229777	-1.40127e-08

0.2795 	0 	1.02271 	0.0169013 	0.0951275 	0	1.00749	0.0111177	0	-0.0118529	1.00743	0	0	0	1.00749	0.0854237	0.0225985	-1.38938e-08

0.2805 	0 	1.02272 	0.0168942 	0.0952123 	0	1.0075	0.0108859	0	-0.0116105	1.00744	0	0	0	1.0075	0.0842002	0.0222241	-1.37674e-08

0.2815 	0 	1.02273 	0.016887 	0.0952959 	0	1.0075	0.0106582	0	-0.0113722	1.00744	0	0	0	1.0075	0.082989	0.0218545	-1.36314e-08

0.2825 	0 	1.02274 	0.0168798 	0.0953782 	0	1.00751	0.0104344	0	-0.011138	1.00745	0	0	0	1.0075	0.0817901	0.0214897	-1.34797e-08

0.2835 	0 	1.02275 	0.0168725 	0.0954594 	0	1.00751	0.0102146	0	-0.0109079	1.00745	0	0	0	1.00751	0.0806035	0.0211296	-1.33044e-08

0.2845 	0 	1.02276 	0.0168653 	0.0955394 	0	1.00752	0.00999859	0	-0.0106817	1.00746	0	0	0	1.00751	0.0794291	0.0207742	-1.31005e-08

